Student_ID,Gender,Age,Department,Year,Semester,Subject,Total_Classes,Classes_Attended,Previous_Attendance_Percentage,Assignment_Score,Internal_Marks,Study_Hours_Per_Week,Medical_Leave_Days,Travel_Distance_KM,Previous_Exam_Score,Late_Count,Online_Class_Attendance,Attendance_Percentage,Attendance_Status
STU0033,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,10,8,41.85,68.8,7.5,12.4,0,22.7,61.7,2,79.5,80.0,Regular
STU0033,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,6,41.85,68.8,17.5,12.4,1,22.7,60.7,5,78.4,75.0,Regular
STU0033,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,5,41.85,68.8,11.2,12.4,1,22.7,61.2,2,69.0,62.5,Defaulter
STU0033,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,5,41.85,68.8,5.2,12.4,0,22.7,57.8,4,64.3,55.56,Defaulter
STU0033,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,4,71.18,57.2,10.1,12.4,1,22.7,63.2,5,94.9,44.44,Defaulter
STU0033,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,6,71.18,57.2,5.2,12.4,1,22.7,61.9,3,60.0,54.55,Defaulter
STU0033,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,6,71.18,57.2,7.9,12.4,1,22.7,58.3,3,94.3,60.0,Defaulter
STU0033,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,6,71.18,57.2,11.5,12.4,1,22.7,58.3,4,75.6,66.67,Defaulter
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,9,73.95,54.9,11.3,14.9,0,23.0,79.0,2,53.9,75.0,Regular
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,7,73.95,54.9,16.8,14.9,4,23.0,73.0,4,70.2,87.5,Regular
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,9,73.95,54.9,15.8,14.9,1,23.0,71.1,2,80.1,90.0,Regular
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,3,73.95,54.9,0.0,14.9,0,23.0,77.7,1,65.2,37.5,Defaulter
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,9,73.48,52.8,9.5,14.9,0,23.0,72.0,0,77.7,75.0,Regular
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,7,73.48,52.8,16.7,14.9,3,23.0,67.7,0,80.4,58.33,Defaulter
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,9,73.48,52.8,18.1,14.9,1,23.0,72.0,2,62.2,75.0,Regular
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,9,73.48,52.8,6.7,14.9,0,23.0,71.6,2,72.6,75.0,Regular
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,8,5,66.39,65.3,9.8,14.9,1,23.0,68.4,1,71.5,62.5,Defaulter
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,7,66.39,65.3,4.7,14.9,1,23.0,72.2,4,70.6,58.33,Defaulter
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,8,6,66.39,65.3,11.1,14.9,0,23.0,68.1,4,64.7,75.0,Regular
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,10,66.39,65.3,10.7,14.9,0,23.0,68.0,1,54.3,90.91,Regular
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,7,71.99,58.1,13.8,14.9,0,23.0,71.7,4,66.9,58.33,Defaulter
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,7,71.99,58.1,3.4,14.9,1,23.0,77.9,0,89.2,63.64,Defaulter
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,8,71.99,58.1,19.1,14.9,2,23.0,73.9,2,64.6,88.89,Regular
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,6,71.99,58.1,11.2,14.9,0,23.0,76.4,1,77.3,66.67,Defaulter
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,11,75.7,80.1,22.3,14.9,2,23.0,76.8,5,44.7,100.0,Regular
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,12,8,75.7,80.1,10.2,14.9,1,23.0,73.0,4,61.6,66.67,Defaulter
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,7,75.7,80.1,15.4,14.9,2,23.0,67.6,0,77.5,70.0,Defaulter
STU0034,Female,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,8,5,75.7,80.1,8.4,14.9,0,23.0,71.0,2,44.7,62.5,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,6,70.55,46.3,10.4,13.4,0,17.0,78.0,4,72.0,66.67,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,5,70.55,46.3,14.3,13.4,0,17.0,73.9,3,78.1,62.5,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,7,70.55,46.3,12.4,13.4,2,17.0,70.5,0,87.6,77.78,Regular
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,11,8,70.55,46.3,17.7,13.4,0,17.0,76.1,1,72.3,72.73,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,7,76.86,63.6,21.0,13.4,0,17.0,82.2,1,41.1,77.78,Regular
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,6,76.86,63.6,18.0,13.4,1,17.0,75.7,2,95.3,66.67,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,4,76.86,63.6,8.7,13.4,0,17.0,67.6,3,88.9,50.0,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,8,76.86,63.6,13.1,13.4,2,17.0,77.0,0,67.8,80.0,Regular
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,7,77.85,60.0,14.8,13.4,2,17.0,70.5,2,89.8,63.64,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,10,7,77.85,60.0,11.9,13.4,2,17.0,74.0,1,67.0,70.0,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,8,6,77.85,60.0,15.8,13.4,0,17.0,75.0,1,88.7,75.0,Regular
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,6,77.85,60.0,8.5,13.4,3,17.0,73.2,4,78.3,50.0,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,9,66.16,53.2,14.1,13.4,1,17.0,84.3,2,61.1,75.0,Regular
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,8,66.16,53.2,7.6,13.4,0,17.0,73.8,0,84.5,72.73,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,11,66.16,53.2,18.8,13.4,2,17.0,79.8,1,72.2,91.67,Regular
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,10,66.16,53.2,15.8,13.4,2,17.0,73.2,0,73.5,83.33,Regular
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,7,74.14,61.1,14.7,13.4,0,17.0,73.4,1,68.7,77.78,Regular
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,8,5,74.14,61.1,17.4,13.4,1,17.0,75.4,2,67.0,62.5,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,7,74.14,61.1,13.4,13.4,1,17.0,72.7,0,55.5,70.0,Defaulter
STU0035,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,7,74.14,61.1,8.3,13.4,0,17.0,76.9,4,53.8,70.0,Defaulter
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,10,100.0,78.5,15.9,16.6,0,1.3,77.1,0,82.2,100.0,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,9,100.0,78.5,16.8,16.6,0,1.3,74.8,1,54.8,100.0,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,11,100.0,78.5,16.2,16.6,0,1.3,78.7,3,79.2,91.67,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,10,100.0,78.5,15.5,16.6,2,1.3,75.8,1,87.0,83.33,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,9,89.57,74.9,18.2,16.6,1,1.3,80.5,0,54.9,100.0,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,8,89.57,74.9,7.5,16.6,0,1.3,77.7,1,84.5,66.67,Defaulter
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,11,89.57,74.9,12.6,16.6,0,1.3,84.2,0,65.1,91.67,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,10,89.57,74.9,20.6,16.6,4,1.3,77.6,0,76.7,83.33,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,11,98.63,89.7,20.7,16.6,3,1.3,77.0,0,65.9,100.0,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,9,98.63,89.7,14.2,16.6,2,1.3,83.8,1,63.7,100.0,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,9,98.63,89.7,25.1,16.6,1,1.3,78.5,2,66.4,100.0,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,8,8,98.63,89.7,18.3,16.6,1,1.3,80.2,2,63.0,100.0,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,7,81.62,63.8,22.3,16.6,1,1.3,75.6,0,69.7,87.5,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,11,81.62,63.8,12.8,16.6,3,1.3,76.1,3,62.8,91.67,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,10,10,81.62,63.8,28.0,16.6,1,1.3,84.3,0,91.4,100.0,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,9,81.62,63.8,12.8,16.6,0,1.3,80.9,2,70.8,81.82,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,9,81.32,84.0,20.5,16.6,3,1.3,75.2,2,64.2,100.0,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,9,81.32,84.0,15.7,16.6,1,1.3,79.4,0,69.3,100.0,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,10,81.32,84.0,23.4,16.6,2,1.3,75.2,4,40.0,100.0,Regular
STU0036,Female,19,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,10,81.32,84.0,16.1,16.6,0,1.3,78.9,5,47.6,90.91,Regular
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,11,6,41.35,50.2,4.4,10.4,0,8.7,63.7,1,84.5,54.55,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,4,41.35,50.2,9.7,10.4,2,8.7,68.4,4,73.9,50.0,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,4,41.35,50.2,10.9,10.4,3,8.7,66.6,3,78.8,40.0,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,11,6,41.35,50.2,4.0,10.4,1,8.7,70.3,2,91.6,54.55,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,6,55.27,41.5,12.4,10.4,1,8.7,65.7,2,52.2,66.67,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,11,7,55.27,41.5,12.3,10.4,1,8.7,62.7,0,32.6,63.64,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,3,55.27,41.5,4.1,10.4,1,8.7,65.5,2,75.6,30.0,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,6,55.27,41.5,7.6,10.4,1,8.7,66.4,1,83.4,60.0,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,8,3,55.52,53.2,4.2,10.4,3,8.7,66.4,2,68.0,37.5,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,8,1,55.52,53.2,0.7,10.4,2,8.7,65.4,1,48.7,12.5,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,10,3,55.52,53.2,1.1,10.4,2,8.7,65.8,3,61.1,30.0,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,6,55.52,53.2,6.1,10.4,0,8.7,62.4,2,85.5,50.0,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,6,52.11,52.9,12.2,10.4,1,8.7,67.4,2,76.9,50.0,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,10,4,52.11,52.9,13.2,10.4,0,8.7,71.2,0,79.5,40.0,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,5,52.11,52.9,2.2,10.4,1,8.7,65.4,2,49.2,45.45,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,4,52.11,52.9,5.0,10.4,1,8.7,65.3,1,74.8,36.36,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,5,55.3,56.0,10.5,10.4,2,8.7,64.2,3,76.6,55.56,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,8,3,55.3,56.0,5.3,10.4,2,8.7,58.2,1,78.9,37.5,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,4,55.3,56.0,9.0,10.4,0,8.7,65.9,2,91.5,40.0,Defaulter
STU0037,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,6,55.3,56.0,14.6,10.4,0,8.7,64.6,0,87.9,60.0,Defaulter
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,10,100.0,56.9,14.2,15.2,2,4.9,70.5,1,69.8,100.0,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,8,100.0,56.9,19.7,15.2,1,4.9,73.2,2,81.9,88.89,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,8,100.0,56.9,17.9,15.2,1,4.9,71.7,1,45.3,100.0,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,11,11,100.0,56.9,21.3,15.2,1,4.9,74.7,1,67.3,100.0,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,9,90.23,66.7,12.7,15.2,2,4.9,79.1,2,69.3,75.0,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,10,90.23,66.7,16.4,15.2,0,4.9,71.2,1,48.7,100.0,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,9,90.23,66.7,9.2,15.2,0,4.9,73.6,2,45.5,100.0,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,8,90.23,66.7,20.5,15.2,1,4.9,71.3,1,73.7,100.0,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,10,100.0,60.4,20.7,15.2,0,4.9,74.3,1,100.0,90.91,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,12,100.0,60.4,22.1,15.2,0,4.9,73.1,0,49.5,100.0,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,11,100.0,60.4,13.5,15.2,0,4.9,68.1,0,68.1,91.67,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,8,7,100.0,60.4,9.7,15.2,4,4.9,75.9,0,51.8,87.5,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,11,100.0,76.1,16.0,15.2,1,4.9,74.0,1,65.2,100.0,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,8,100.0,76.1,23.0,15.2,0,4.9,78.1,2,86.5,88.89,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,8,100.0,76.1,11.4,15.2,2,4.9,67.5,2,78.8,88.89,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,10,100.0,76.1,22.8,15.2,1,4.9,70.8,3,54.8,90.91,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,8,100.0,56.9,15.9,15.2,1,4.9,66.3,1,77.0,88.89,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,8,7,100.0,56.9,19.2,15.2,0,4.9,74.3,1,59.0,87.5,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,10,100.0,56.9,19.2,15.2,1,4.9,75.1,4,60.7,100.0,Regular
STU0038,Male,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,10,10,100.0,56.9,17.8,15.2,0,4.9,77.4,1,69.0,100.0,Regular
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,4,46.22,46.9,4.6,9.8,0,5.2,58.6,0,69.0,50.0,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,6,46.22,46.9,8.2,9.8,5,5.2,54.0,5,88.7,50.0,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,5,46.22,46.9,13.3,9.8,1,5.2,53.5,1,48.0,41.67,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,11,7,46.22,46.9,6.4,9.8,1,5.2,54.8,0,77.5,63.64,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,2,43.17,56.5,6.2,9.8,2,5.2,58.1,0,85.9,20.0,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,8,43.17,56.5,7.8,9.8,1,5.2,64.0,2,100.0,66.67,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,11,6,43.17,56.5,14.6,9.8,1,5.2,50.4,2,70.2,54.55,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,4,43.17,56.5,5.0,9.8,0,5.2,53.1,1,76.3,44.44,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,8,54.13,55.7,6.3,9.8,2,5.2,53.9,5,64.2,72.73,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,4,54.13,55.7,7.3,9.8,0,5.2,55.9,3,69.6,44.44,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,7,54.13,55.7,8.9,9.8,1,5.2,54.1,3,94.3,58.33,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,8,3,54.13,55.7,4.3,9.8,1,5.2,56.4,1,62.3,37.5,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,3,45.82,65.9,9.2,9.8,0,5.2,60.8,1,83.5,33.33,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,3,45.82,65.9,3.8,9.8,1,5.2,59.4,1,29.4,37.5,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,10,5,45.82,65.9,2.2,9.8,1,5.2,64.4,1,79.3,50.0,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,4,45.82,65.9,13.5,9.8,1,5.2,51.7,2,57.5,50.0,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,8,5,62.15,44.0,8.3,9.8,1,5.2,59.8,4,78.5,62.5,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,5,62.15,44.0,9.4,9.8,0,5.2,61.4,1,63.4,55.56,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,8,62.15,44.0,13.0,9.8,0,5.2,58.6,1,67.8,72.73,Defaulter
STU0039,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,6,62.15,44.0,9.0,9.8,3,5.2,59.5,1,67.1,54.55,Defaulter
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,12,12,85.97,83.8,16.9,15.6,1,22.8,96.8,3,77.8,100.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,8,85.97,83.8,16.0,15.6,1,22.8,99.7,1,68.9,88.89,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,8,85.97,83.8,13.4,15.6,1,22.8,100.0,4,76.8,88.89,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,8,85.97,83.8,22.9,15.6,1,22.8,100.0,0,40.2,100.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,12,12,86.15,66.1,11.2,15.6,2,22.8,100.0,3,57.6,100.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,7,86.15,66.1,17.0,15.6,1,22.8,100.0,3,72.1,77.78,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,8,86.15,66.1,18.8,15.6,0,22.8,100.0,2,74.4,100.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,7,86.15,66.1,16.3,15.6,1,22.8,91.3,0,75.8,87.5,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Computer Networks,9,9,84.87,78.9,21.5,15.6,1,22.8,100.0,1,59.9,100.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Computer Networks,8,8,84.87,78.9,23.5,15.6,1,22.8,100.0,2,78.7,100.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Computer Networks,10,10,84.87,78.9,13.7,15.6,1,22.8,100.0,2,73.2,100.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,10,84.87,78.9,14.8,15.6,1,22.8,99.4,3,50.9,83.33,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,11,91.25,78.3,16.4,15.6,0,22.8,96.1,3,71.6,100.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,7,91.25,78.3,14.9,15.6,0,22.8,100.0,0,98.4,87.5,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,8,6,91.25,78.3,18.8,15.6,1,22.8,98.5,4,81.8,75.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,7,91.25,78.3,16.9,15.6,3,22.8,98.4,1,84.8,77.78,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,11,11,86.14,81.5,23.3,15.6,2,22.8,100.0,1,54.6,100.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,9,86.14,81.5,13.8,15.6,0,22.8,100.0,2,86.9,100.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,12,9,86.14,81.5,13.0,15.6,1,22.8,100.0,0,80.2,75.0,Regular
STU0040,Male,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,9,8,86.14,81.5,13.1,15.6,0,22.8,99.4,3,70.6,88.89,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,10,10,90.96,87.9,26.7,16.9,0,22.1,81.9,2,63.4,100.0,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,8,90.96,87.9,14.7,16.9,1,22.1,84.7,3,99.4,88.89,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,9,9,90.96,87.9,20.2,16.9,2,22.1,89.1,2,79.6,100.0,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,8,8,90.96,87.9,15.8,16.9,1,22.1,85.5,4,42.8,100.0,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,7,89.24,84.9,14.3,16.9,2,22.1,85.2,2,49.4,77.78,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,8,7,89.24,84.9,11.3,16.9,0,22.1,89.3,2,55.5,87.5,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,9,8,89.24,84.9,18.3,16.9,2,22.1,84.7,0,68.4,88.89,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,10,10,89.24,84.9,17.3,16.9,1,22.1,80.5,1,73.2,100.0,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,12,87.99,76.1,16.4,16.9,1,22.1,82.0,2,73.0,100.0,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,12,11,87.99,76.1,14.4,16.9,3,22.1,84.1,5,72.1,91.67,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,11,11,87.99,76.1,13.3,16.9,1,22.1,92.3,0,77.4,100.0,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Computer Networks,10,10,87.99,76.1,22.5,16.9,0,22.1,85.2,1,81.4,100.0,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,11,10,97.8,69.9,19.3,16.9,2,22.1,85.8,4,72.9,90.91,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,12,10,97.8,69.9,14.7,16.9,0,22.1,82.2,1,87.8,83.33,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,9,97.8,69.9,12.4,16.9,2,22.1,81.6,3,84.8,100.0,Regular
STU0041,Male,19,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,9,8,97.8,69.9,17.8,16.9,0,22.1,78.4,3,67.7,88.89,Regular
